selection;crossover;mutation;insertion;crossover_proba;mutation_proba
bestFirst;crossAtHalf;bitFlip;bestOfAFourth;90;10

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.0;0.005;0.03;0.009219544457292887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.01;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.0;0.01;0.02;0.0;0.0;0.03;0.0;0.02
10;0.0;0.007666666666666666;0.03;0.01054619467970425;0.0;0.01;0.0;0.01;0.0;0.02;0.0;0.0;0.01;0.0;0.03;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.02;0.01;0.02;0.0;0.0;0.03;0.0;0.02
15;0.0;0.01;0.05;0.013662601021279464;0.0;0.01;0.0;0.01;0.0;0.03;0.0;0.0;0.01;0.0;0.04;0.03;0.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02;0.02;0.02;0.02;0.0;0.0;0.05;0.0;0.02
20;0.0;0.013666666666666667;0.05;0.015380362660079104;0.0;0.01;0.0;0.02;0.0;0.03;0.0;0.0;0.02;0.0;0.04;0.04;0.01;0.02;0.0;0.0;0.0;0.0;0.0;0.01;0.03;0.02;0.02;0.04;0.02;0.0;0.0;0.05;0.0;0.03
25;0.0;0.014333333333333333;0.05;0.0154236470683457;0.0;0.01;0.0;0.02;0.0;0.03;0.0;0.0;0.02;0.0;0.04;0.04;0.01;0.02;0.0;0.0;0.0;0.0;0.01;0.01;0.03;0.02;0.03;0.04;0.02;0.0;0.0;0.05;0.0;0.03
30;0.0;0.022333333333333334;0.09;0.02139833846093871;0.0;0.01;0.0;0.02;0.03;0.03;0.01;0.02;0.02;0.0;0.04;0.04;0.02;0.02;0.0;0.03;0.01;0.0;0.02;0.09;0.03;0.03;0.03;0.04;0.02;0.0;0.0;0.08;0.0;0.03
35;0.0;0.025;0.1;0.02217355782608345;0.01;0.01;0.0;0.02;0.04;0.03;0.01;0.02;0.03;0.0;0.04;0.04;0.03;0.02;0.0;0.03;0.01;0.0;0.02;0.1;0.03;0.03;0.03;0.04;0.02;0.0;0.0;0.08;0.02;0.04
40;0.0;0.028666666666666667;0.1;0.02305548862105411;0.03;0.01;0.0;0.03;0.04;0.03;0.01;0.03;0.03;0.0;0.07;0.05;0.03;0.02;0.01;0.02;0.01;0.01;0.02;0.1;0.03;0.03;0.03;0.04;0.03;0.0;0.0;0.08;0.02;0.05
45;0.0;0.032;0.1;0.02386070689089771;0.03;0.02;0.01;0.03;0.04;0.03;0.01;0.03;0.04;0.0;0.07;0.05;0.03;0.02;0.01;0.02;0.01;0.04;0.02;0.1;0.03;0.03;0.03;0.04;0.04;0.0;0.0;0.08;0.02;0.08
50;0.0;0.036333333333333336;0.1;0.024424486802296492;0.03;0.02;0.04;0.03;0.04;0.03;0.01;0.03;0.04;0.01;0.07;0.06;0.03;0.02;0.01;0.03;0.02;0.06;0.02;0.1;0.05;0.03;0.03;0.04;0.05;0.0;0.0;0.09;0.02;0.08
55;0.0;0.04533333333333334;0.14;0.029747082023097473;0.03;0.04;0.06;0.03;0.04;0.03;0.02;0.03;0.08;0.02;0.07;0.06;0.04;0.02;0.03;0.05;0.02;0.06;0.02;0.14;0.06;0.03;0.05;0.04;0.05;0.0;0.02;0.12;0.02;0.08
60;0.0;0.050666666666666665;0.14;0.03140417523550368;0.05;0.06;0.06;0.05;0.04;0.03;0.03;0.06;0.08;0.02;0.1;0.05;0.04;0.02;0.04;0.05;0.02;0.06;0.02;0.14;0.08;0.03;0.05;0.04;0.05;0.0;0.02;0.13;0.02;0.08
65;0.0;0.05566666666666667;0.14;0.030841890704401086;0.05;0.06;0.06;0.08;0.04;0.03;0.04;0.06;0.08;0.02;0.1;0.05;0.04;0.02;0.04;0.05;0.05;0.06;0.05;0.14;0.09;0.03;0.05;0.06;0.07;0.0;0.02;0.13;0.02;0.08
70;0.01;0.058666666666666666;0.15;0.030955164709983732;0.05;0.07;0.06;0.08;0.04;0.03;0.04;0.06;0.08;0.04;0.1;0.05;0.04;0.02;0.04;0.05;0.08;0.06;0.06;0.15;0.09;0.03;0.05;0.06;0.07;0.01;0.02;0.13;0.02;0.08
