selection;crossover;mutation;insertion;crossover_proba;mutation_proba
randomSelection;randomCross;bitFlip;randomInsertion;50;50

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.0;0.019;0.07;0.017194960502038576;0.07;0.01;0.02;0.0;0.0;0.01;0.05;0.01;0.05;0.01;0.02;0.0;0.02;0.0;0.03;0.04;0.02;0.02;0.02;0.02;0.02;0.0;0.04;0.0;0.01;0.03;0.01;0.03;0.01;0.0
10;0.0;0.030333333333333334;0.08;0.016629959577688563;0.08;0.03;0.02;0.02;0.0;0.02;0.01;0.05;0.06;0.01;0.04;0.02;0.02;0.04;0.03;0.04;0.02;0.02;0.03;0.04;0.03;0.02;0.04;0.03;0.06;0.04;0.03;0.03;0.01;0.02
15;0.01;0.036;0.09;0.019078784028338912;0.09;0.05;0.03;0.02;0.01;0.02;0.01;0.04;0.08;0.03;0.04;0.03;0.02;0.06;0.03;0.04;0.02;0.04;0.04;0.02;0.05;0.03;0.04;0.03;0.07;0.04;0.03;0.01;0.02;0.04
20;0.02;0.04666666666666667;0.12;0.02195955878933414;0.12;0.05;0.03;0.02;0.04;0.04;0.02;0.06;0.08;0.03;0.05;0.03;0.04;0.06;0.03;0.05;0.05;0.02;0.07;0.03;0.06;0.07;0.04;0.03;0.08;0.06;0.05;0.03;0.02;0.04
25;0.02;0.05533333333333333;0.12;0.02459448899426229;0.12;0.05;0.04;0.02;0.04;0.04;0.03;0.08;0.1;0.03;0.07;0.03;0.07;0.08;0.05;0.08;0.05;0.03;0.07;0.05;0.06;0.1;0.05;0.05;0.08;0.06;0.03;0.03;0.03;0.04
30;0.01;0.05733333333333333;0.12;0.027438820836342238;0.12;0.05;0.03;0.02;0.04;0.04;0.08;0.08;0.1;0.03;0.06;0.06;0.08;0.08;0.03;0.08;0.05;0.03;0.05;0.06;0.06;0.12;0.06;0.01;0.09;0.06;0.03;0.03;0.04;0.05
35;0.01;0.068;0.16;0.034775470281986604;0.13;0.06;0.02;0.02;0.05;0.05;0.08;0.09;0.16;0.01;0.06;0.06;0.08;0.1;0.03;0.1;0.12;0.05;0.05;0.07;0.09;0.12;0.08;0.04;0.09;0.06;0.05;0.03;0.04;0.05
40;0.02;0.07266666666666667;0.17;0.03511251755270318;0.12;0.06;0.04;0.04;0.04;0.07;0.08;0.09;0.17;0.02;0.09;0.06;0.1;0.1;0.03;0.1;0.12;0.05;0.05;0.07;0.09;0.13;0.08;0.04;0.11;0.05;0.05;0.02;0.04;0.07
45;0.02;0.07333333333333333;0.17;0.03409138046812159;0.13;0.06;0.04;0.05;0.04;0.08;0.08;0.09;0.17;0.02;0.11;0.06;0.1;0.1;0.08;0.09;0.1;0.05;0.05;0.07;0.09;0.13;0.07;0.02;0.09;0.06;0.04;0.03;0.04;0.06
50;0.02;0.07466666666666667;0.17;0.03432524176494934;0.13;0.06;0.07;0.05;0.04;0.09;0.08;0.09;0.17;0.02;0.12;0.06;0.1;0.1;0.03;0.09;0.08;0.06;0.05;0.07;0.09;0.13;0.08;0.02;0.11;0.06;0.05;0.04;0.04;0.06
55;0.02;0.07933333333333334;0.17;0.03473071007368295;0.14;0.06;0.07;0.05;0.04;0.09;0.08;0.11;0.17;0.02;0.12;0.07;0.1;0.1;0.04;0.09;0.1;0.09;0.05;0.07;0.09;0.13;0.09;0.03;0.11;0.07;0.05;0.03;0.04;0.08
60;0.02;0.08133333333333334;0.17;0.03383620677453206;0.14;0.09;0.07;0.05;0.06;0.12;0.07;0.11;0.17;0.02;0.11;0.07;0.09;0.1;0.04;0.09;0.1;0.08;0.06;0.07;0.09;0.13;0.1;0.03;0.1;0.08;0.05;0.03;0.04;0.08
65;0.02;0.08266666666666667;0.17;0.03659993928349548;0.15;0.09;0.06;0.06;0.06;0.12;0.06;0.12;0.17;0.02;0.13;0.07;0.09;0.1;0.04;0.09;0.11;0.07;0.06;0.07;0.11;0.13;0.1;0.03;0.1;0.08;0.05;0.03;0.03;0.08
70;0.03;0.08833333333333333;0.18;0.03597066706205056;0.15;0.09;0.06;0.06;0.06;0.09;0.06;0.12;0.18;0.05;0.14;0.09;0.09;0.1;0.05;0.09;0.1;0.08;0.09;0.07;0.14;0.13;0.12;0.04;0.12;0.08;0.05;0.04;0.03;0.08
