selection;crossover;insertion;crossover_proba;mutation_proba
bestFirst;crossAtHalf;bestOfAFourth;90;90

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.02;0.075;0.15;0.028606526061955396;0.05;0.08;0.11;0.07;0.1;0.11;0.08;0.07;0.06;0.06;0.06;0.09;0.04;0.05;0.08;0.06;0.09;0.15;0.02;0.12;0.07;0.11;0.02;0.07;0.06;0.1;0.06;0.05;0.06;0.1
10;0.04;0.13133333333333333;0.2;0.03612324582438418;0.08;0.12;0.19;0.17;0.15;0.16;0.14;0.13;0.13;0.18;0.18;0.15;0.14;0.07;0.13;0.1;0.15;0.2;0.07;0.13;0.12;0.13;0.04;0.14;0.1;0.16;0.12;0.11;0.11;0.14
15;0.09;0.17833333333333334;0.25;0.04123779280654525;0.09;0.19;0.24;0.19;0.21;0.2;0.21;0.16;0.15;0.21;0.25;0.2;0.19;0.14;0.18;0.11;0.19;0.25;0.14;0.17;0.15;0.19;0.09;0.17;0.16;0.21;0.14;0.16;0.24;0.17
20;0.14;0.227;0.31;0.04554484969053399;0.14;0.22;0.31;0.28;0.23;0.23;0.27;0.2;0.23;0.28;0.28;0.28;0.27;0.17;0.22;0.2;0.26;0.28;0.2;0.21;0.21;0.22;0.16;0.18;0.17;0.22;0.16;0.19;0.31;0.23
25;0.17;0.275;0.35;0.0416132991562393;0.17;0.31;0.33;0.33;0.26;0.27;0.3;0.3;0.29;0.32;0.32;0.29;0.3;0.22;0.27;0.23;0.29;0.31;0.29;0.26;0.28;0.28;0.22;0.2;0.27;0.28;0.21;0.24;0.35;0.26
30;0.21;0.30966666666666665;0.38;0.039621823391773496;0.25;0.36;0.34;0.35;0.3;0.31;0.37;0.33;0.32;0.34;0.38;0.29;0.34;0.27;0.3;0.24;0.3;0.36;0.32;0.28;0.32;0.3;0.3;0.21;0.31;0.29;0.25;0.3;0.36;0.3
35;0.25;0.3443333333333333;0.41;0.045583866541671174;0.3;0.39;0.38;0.41;0.31;0.32;0.41;0.41;0.34;0.38;0.39;0.35;0.38;0.31;0.31;0.28;0.38;0.38;0.35;0.29;0.36;0.37;0.33;0.25;0.35;0.3;0.26;0.3;0.41;0.33
40;0.25;0.3833333333333333;0.45;0.04649970131325815;0.34;0.44;0.4;0.45;0.37;0.36;0.42;0.44;0.41;0.42;0.42;0.4;0.42;0.33;0.36;0.36;0.42;0.41;0.38;0.36;0.39;0.42;0.38;0.25;0.37;0.33;0.29;0.33;0.45;0.38
45;0.28;0.419;0.49;0.04511836285445945;0.4;0.47;0.44;0.48;0.42;0.39;0.44;0.46;0.43;0.44;0.45;0.42;0.44;0.34;0.46;0.41;0.45;0.43;0.4;0.4;0.44;0.44;0.44;0.28;0.37;0.37;0.4;0.33;0.49;0.44
50;0.34;0.45033333333333336;0.52;0.04254278891761668;0.41;0.47;0.49;0.51;0.43;0.42;0.46;0.49;0.46;0.49;0.5;0.44;0.44;0.39;0.46;0.43;0.49;0.45;0.47;0.45;0.45;0.51;0.45;0.34;0.4;0.39;0.43;0.38;0.52;0.49
55;0.36;0.4746666666666667;0.56;0.042718718249602126;0.46;0.48;0.51;0.53;0.45;0.43;0.47;0.51;0.48;0.49;0.51;0.46;0.45;0.41;0.47;0.48;0.52;0.49;0.48;0.46;0.5;0.56;0.46;0.36;0.43;0.43;0.45;0.43;0.56;0.52
60;0.36;0.497;0.58;0.051260771225827916;0.47;0.51;0.55;0.58;0.46;0.45;0.48;0.54;0.49;0.56;0.53;0.48;0.45;0.43;0.47;0.54;0.55;0.5;0.53;0.47;0.53;0.58;0.46;0.36;0.44;0.45;0.48;0.46;0.58;0.53
65;0.39;0.512;0.62;0.054857390872455225;0.48;0.55;0.59;0.58;0.47;0.47;0.5;0.56;0.5;0.59;0.55;0.55;0.46;0.46;0.46;0.54;0.56;0.51;0.53;0.45;0.53;0.6;0.47;0.39;0.45;0.45;0.49;0.47;0.62;0.53
70;0.42;0.5316666666666666;0.63;0.05020513475288714;0.51;0.56;0.6;0.61;0.47;0.47;0.51;0.57;0.51;0.6;0.57;0.56;0.5;0.48;0.47;0.55;0.58;0.53;0.56;0.48;0.53;0.6;0.5;0.42;0.47;0.51;0.55;0.51;0.63;0.54
