selection;crossover;mutation;insertion;crossover_proba;mutation_proba
randomSelection;randomCross;threeFlip;randomInsertion;50;50

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.0;0.050333333333333334;0.09;0.02344970978261541;0.06;0.06;0.06;0.09;0.0;0.03;0.06;0.03;0.03;0.03;0.03;0.06;0.06;0.06;0.09;0.03;0.09;0.06;0.06;0.03;0.06;0.06;0.06;0.03;0.06;0.06;0.09;0.0;0.04;0.03
10;0.03;0.07866666666666666;0.15;0.03116978594016256;0.06;0.09;0.09;0.14;0.03;0.07;0.12;0.03;0.1;0.07;0.03;0.06;0.1;0.06;0.09;0.06;0.09;0.1;0.09;0.06;0.06;0.15;0.06;0.06;0.07;0.06;0.13;0.03;0.11;0.09
15;0.03;0.09666666666666666;0.17;0.03645392830531285;0.06;0.13;0.09;0.15;0.03;0.09;0.15;0.09;0.17;0.09;0.03;0.06;0.1;0.09;0.09;0.06;0.1;0.13;0.12;0.06;0.07;0.15;0.1;0.06;0.09;0.1;0.13;0.09;0.16;0.06
20;0.03;0.11066666666666666;0.21;0.04296768811819205;0.07;0.14;0.09;0.18;0.06;0.09;0.21;0.12;0.2;0.09;0.03;0.07;0.12;0.12;0.09;0.09;0.1;0.14;0.14;0.06;0.07;0.18;0.11;0.07;0.11;0.09;0.14;0.09;0.16;0.09
25;0.04;0.121;0.24;0.046429157505458424;0.1;0.14;0.09;0.19;0.06;0.09;0.24;0.12;0.23;0.09;0.04;0.08;0.13;0.15;0.09;0.12;0.12;0.18;0.13;0.09;0.07;0.18;0.11;0.09;0.11;0.09;0.14;0.12;0.16;0.08
30;0.06;0.13033333333333333;0.24;0.042932763971379975;0.13;0.15;0.09;0.19;0.09;0.1;0.24;0.15;0.24;0.09;0.06;0.11;0.13;0.15;0.11;0.12;0.13;0.18;0.15;0.09;0.09;0.18;0.13;0.09;0.11;0.1;0.13;0.12;0.17;0.09
35;0.06;0.13966666666666666;0.26;0.0467249635871685;0.13;0.15;0.09;0.21;0.1;0.13;0.24;0.15;0.26;0.08;0.06;0.11;0.13;0.12;0.12;0.15;0.12;0.19;0.18;0.1;0.07;0.2;0.16;0.15;0.12;0.12;0.16;0.13;0.17;0.09
40;0.06;0.14433333333333334;0.26;0.04737674065990141;0.13;0.16;0.12;0.21;0.1;0.13;0.24;0.13;0.26;0.08;0.06;0.11;0.13;0.13;0.13;0.18;0.12;0.19;0.19;0.12;0.08;0.21;0.16;0.15;0.1;0.13;0.16;0.13;0.2;0.09
45;0.06;0.15066666666666667;0.28;0.05019517462421618;0.15;0.18;0.12;0.25;0.1;0.13;0.24;0.13;0.28;0.08;0.06;0.1;0.13;0.13;0.13;0.18;0.12;0.19;0.19;0.12;0.1;0.21;0.18;0.15;0.13;0.15;0.16;0.13;0.2;0.1
50;0.09;0.15733333333333333;0.28;0.04795368135561185;0.16;0.18;0.12;0.25;0.12;0.13;0.24;0.16;0.28;0.11;0.09;0.1;0.15;0.13;0.13;0.21;0.12;0.2;0.18;0.09;0.11;0.21;0.18;0.15;0.14;0.15;0.19;0.13;0.2;0.11
55;0.09;0.16866666666666666;0.28;0.053649065436615226;0.17;0.18;0.12;0.26;0.12;0.16;0.28;0.16;0.28;0.09;0.09;0.11;0.17;0.13;0.15;0.24;0.15;0.22;0.18;0.09;0.18;0.25;0.18;0.15;0.14;0.16;0.19;0.13;0.22;0.11
60;0.09;0.17433333333333334;0.29;0.05377008668602109;0.19;0.2;0.13;0.26;0.12;0.16;0.29;0.16;0.27;0.09;0.09;0.11;0.2;0.13;0.16;0.23;0.15;0.26;0.19;0.09;0.18;0.25;0.18;0.15;0.14;0.18;0.19;0.15;0.2;0.13
65;0.09;0.18033333333333335;0.29;0.04942896137106486;0.2;0.2;0.13;0.23;0.13;0.16;0.29;0.17;0.27;0.09;0.12;0.13;0.2;0.15;0.18;0.24;0.15;0.26;0.19;0.09;0.18;0.25;0.18;0.15;0.14;0.16;0.21;0.18;0.21;0.17
