selection;crossover;mutation;insertion;crossover_proba;mutation_proba
randomSelection;randomCross;bitFlip;bestOfAFourth;50;50

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.0;0.016333333333333335;0.06;0.013780017739062924;0.01;0.01;0.02;0.01;0.01;0.03;0.01;0.01;0.0;0.03;0.02;0.01;0.01;0.01;0.06;0.02;0.02;0.0;0.02;0.0;0.02;0.01;0.05;0.01;0.01;0.04;0.02;0.01;0.01;0.0
10;0.0;0.028333333333333335;0.06;0.015933891203622826;0.05;0.03;0.03;0.02;0.01;0.04;0.01;0.05;0.0;0.03;0.03;0.02;0.03;0.01;0.06;0.03;0.03;0.01;0.04;0.01;0.05;0.04;0.05;0.01;0.01;0.04;0.05;0.01;0.02;0.03
15;0.01;0.037333333333333336;0.07;0.01691810338726603;0.07;0.07;0.03;0.03;0.03;0.04;0.02;0.06;0.01;0.03;0.05;0.03;0.04;0.02;0.06;0.06;0.04;0.01;0.04;0.01;0.05;0.04;0.05;0.02;0.03;0.04;0.05;0.02;0.02;0.05
20;0.02;0.044000000000000004;0.08;0.01854723699099141;0.08;0.07;0.03;0.04;0.03;0.04;0.02;0.06;0.02;0.03;0.05;0.03;0.04;0.02;0.08;0.06;0.04;0.02;0.07;0.03;0.05;0.05;0.05;0.05;0.03;0.05;0.08;0.02;0.03;0.05
25;0.0;0.04566666666666667;0.08;0.017641491496532324;0.07;0.07;0.04;0.04;0.03;0.05;0.0;0.06;0.03;0.03;0.04;0.03;0.04;0.03;0.07;0.06;0.04;0.02;0.07;0.06;0.05;0.04;0.06;0.06;0.03;0.05;0.08;0.03;0.04;0.05
30;0.02;0.04766666666666667;0.08;0.017065234314893606;0.08;0.07;0.04;0.04;0.03;0.05;0.02;0.06;0.03;0.03;0.04;0.04;0.04;0.05;0.08;0.03;0.06;0.02;0.07;0.06;0.05;0.04;0.06;0.06;0.03;0.05;0.08;0.03;0.04;0.05
35;0.02;0.051333333333333335;0.11;0.019102065042525873;0.08;0.07;0.04;0.04;0.05;0.06;0.02;0.06;0.03;0.03;0.04;0.04;0.04;0.06;0.08;0.03;0.06;0.02;0.07;0.06;0.05;0.05;0.06;0.06;0.05;0.05;0.11;0.03;0.04;0.06
40;0.02;0.05366666666666667;0.11;0.018162843634433705;0.08;0.08;0.04;0.04;0.05;0.06;0.02;0.06;0.04;0.03;0.05;0.04;0.06;0.06;0.08;0.03;0.06;0.04;0.07;0.06;0.05;0.05;0.06;0.06;0.05;0.05;0.11;0.03;0.04;0.06
45;0.02;0.05433333333333333;0.11;0.018199511592958264;0.08;0.08;0.04;0.04;0.06;0.06;0.02;0.06;0.04;0.03;0.05;0.04;0.06;0.06;0.08;0.03;0.06;0.04;0.07;0.06;0.05;0.06;0.06;0.06;0.05;0.05;0.11;0.03;0.04;0.06
50;0.02;0.05666666666666667;0.12;0.021807236311728168;0.08;0.08;0.04;0.04;0.06;0.08;0.02;0.06;0.04;0.03;0.05;0.04;0.06;0.06;0.12;0.05;0.06;0.04;0.07;0.06;0.05;0.05;0.06;0.06;0.05;0.07;0.11;0.02;0.04;0.05
55;0.02;0.05666666666666667;0.12;0.02241031508529548;0.08;0.08;0.04;0.05;0.05;0.08;0.02;0.06;0.04;0.04;0.05;0.04;0.06;0.06;0.12;0.05;0.06;0.02;0.08;0.06;0.05;0.05;0.06;0.06;0.05;0.07;0.11;0.02;0.04;0.05
60;0.02;0.05633333333333333;0.12;0.02243261514452165;0.04;0.08;0.04;0.05;0.05;0.08;0.02;0.06;0.04;0.04;0.05;0.04;0.07;0.06;0.12;0.05;0.06;0.02;0.08;0.06;0.05;0.05;0.07;0.06;0.05;0.07;0.11;0.02;0.04;0.06
65;0.02;0.057666666666666665;0.12;0.022462314118441927;0.04;0.08;0.04;0.05;0.05;0.08;0.02;0.06;0.04;0.05;0.05;0.04;0.06;0.06;0.12;0.05;0.06;0.02;0.09;0.06;0.05;0.05;0.07;0.06;0.05;0.07;0.11;0.02;0.07;0.06
