selection;crossover;mutation;insertion;crossover_proba;mutation_proba
randomSelection;randomCross;bitFlip;highFitnessFirst;50;50

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.0;0.023333333333333334;0.05;0.01299572579307862;0.04;0.01;0.02;0.02;0.03;0.02;0.05;0.01;0.02;0.03;0.02;0.02;0.02;0.03;0.04;0.02;0.02;0.02;0.03;0.05;0.03;0.0;0.03;0.02;0.0;0.05;0.02;0.01;0.01;0.01
10;0.01;0.04;0.09;0.01807392228230128;0.07;0.02;0.02;0.02;0.03;0.02;0.05;0.05;0.05;0.04;0.02;0.05;0.02;0.03;0.06;0.04;0.05;0.07;0.03;0.05;0.05;0.03;0.09;0.05;0.02;0.05;0.04;0.01;0.04;0.03
15;0.01;0.049666666666666665;0.11;0.024964419124470373;0.09;0.02;0.03;0.02;0.03;0.02;0.05;0.05;0.09;0.04;0.02;0.06;0.02;0.05;0.07;0.04;0.05;0.08;0.03;0.06;0.06;0.05;0.11;0.08;0.04;0.05;0.09;0.01;0.04;0.04
20;0.02;0.060333333333333336;0.13;0.02664374014452342;0.09;0.02;0.06;0.04;0.05;0.05;0.05;0.09;0.09;0.05;0.02;0.06;0.02;0.05;0.08;0.04;0.05;0.09;0.05;0.06;0.08;0.07;0.13;0.11;0.05;0.05;0.09;0.02;0.04;0.06
25;0.02;0.072;0.16;0.027373953556863746;0.09;0.06;0.06;0.06;0.07;0.09;0.07;0.1;0.09;0.05;0.03;0.06;0.02;0.06;0.09;0.07;0.05;0.1;0.05;0.09;0.08;0.07;0.16;0.12;0.06;0.07;0.09;0.04;0.04;0.07
30;0.02;0.078;0.16;0.028448784391135826;0.09;0.06;0.06;0.07;0.08;0.09;0.12;0.1;0.11;0.06;0.03;0.07;0.02;0.08;0.09;0.08;0.05;0.1;0.05;0.1;0.08;0.08;0.16;0.12;0.06;0.08;0.09;0.05;0.04;0.07
35;0.03;0.087;0.16;0.0266020049369717;0.09;0.06;0.07;0.09;0.08;0.09;0.12;0.1;0.11;0.08;0.03;0.07;0.05;0.09;0.09;0.08;0.08;0.1;0.06;0.11;0.09;0.08;0.16;0.15;0.09;0.09;0.11;0.07;0.05;0.07
40;0.03;0.09133333333333334;0.19;0.030630413353760377;0.09;0.06;0.07;0.1;0.08;0.09;0.12;0.1;0.12;0.09;0.03;0.07;0.05;0.09;0.11;0.08;0.08;0.13;0.08;0.11;0.09;0.08;0.19;0.15;0.09;0.09;0.11;0.07;0.05;0.07
45;0.05;0.10066666666666667;0.19;0.030543229837214154;0.1;0.06;0.08;0.1;0.1;0.09;0.13;0.13;0.12;0.09;0.05;0.08;0.06;0.1;0.12;0.1;0.08;0.13;0.1;0.13;0.09;0.09;0.19;0.17;0.11;0.09;0.11;0.08;0.05;0.09
50;0.05;0.106;0.2;0.03241398874971525;0.1;0.07;0.1;0.11;0.1;0.09;0.14;0.13;0.13;0.09;0.05;0.1;0.06;0.11;0.12;0.11;0.09;0.13;0.1;0.13;0.1;0.09;0.19;0.2;0.11;0.09;0.11;0.08;0.05;0.1
55;0.05;0.11466666666666667;0.22;0.03413046862978721;0.1;0.09;0.1;0.11;0.1;0.1;0.15;0.14;0.13;0.1;0.07;0.1;0.07;0.11;0.12;0.14;0.09;0.15;0.12;0.13;0.11;0.13;0.2;0.22;0.11;0.09;0.11;0.09;0.05;0.11
60;0.05;0.11800000000000001;0.22;0.033005050118630835;0.1;0.09;0.1;0.12;0.1;0.1;0.15;0.14;0.13;0.1;0.07;0.11;0.09;0.11;0.13;0.14;0.1;0.15;0.12;0.14;0.11;0.13;0.2;0.22;0.11;0.09;0.12;0.11;0.05;0.11
65;0.05;0.123;0.22;0.034559128075420734;0.12;0.09;0.1;0.13;0.11;0.1;0.15;0.14;0.14;0.1;0.08;0.13;0.09;0.11;0.13;0.14;0.1;0.16;0.14;0.14;0.12;0.13;0.22;0.22;0.12;0.09;0.12;0.11;0.05;0.11
70;0.06;0.131;0.23;0.03438507428134093;0.12;0.09;0.12;0.13;0.11;0.12;0.15;0.14;0.14;0.11;0.08;0.14;0.09;0.11;0.15;0.16;0.1;0.16;0.14;0.14;0.13;0.15;0.22;0.23;0.15;0.12;0.13;0.13;0.06;0.11
