selection;crossover;mutation;insertion;crossover_proba;mutation_proba
bestFirst;crossAtHalf;threeFlip;highFitnessFirst;100;100

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.12;0.8716666666666667;1.0;0.2523500654954453;0.98;0.99;1.0;0.98;1.0;0.97;0.98;0.98;0.14;0.98;1.0;0.74;1.0;0.97;0.97;1.0;0.98;0.99;0.51;1.0;1.0;1.0;0.98;0.95;1.0;0.55;1.0;0.12;1.0;0.39
5;0.06;0.09633333333333334;0.14;0.020080393975772045;0.09;0.1;0.08;0.1;0.1;0.13;0.09;0.09;0.14;0.12;0.12;0.1;0.08;0.07;0.09;0.11;0.09;0.12;0.06;0.12;0.09;0.08;0.1;0.09;0.13;0.07;0.08;0.06;0.09;0.1
10;0.11;0.168;0.22;0.029709706606876253;0.16;0.2;0.15;0.2;0.16;0.19;0.19;0.16;0.14;0.2;0.21;0.18;0.15;0.13;0.13;0.22;0.16;0.15;0.11;0.14;0.2;0.14;0.17;0.22;0.19;0.14;0.16;0.12;0.18;0.19
15;0.12;0.227;0.28;0.035133080327994774;0.23;0.24;0.2;0.26;0.22;0.25;0.26;0.24;0.14;0.26;0.28;0.26;0.22;0.22;0.21;0.25;0.2;0.23;0.18;0.23;0.25;0.24;0.25;0.23;0.27;0.21;0.22;0.12;0.25;0.19
20;0.12;0.2773333333333333;0.34;0.05012872319228656;0.32;0.34;0.23;0.31;0.29;0.34;0.3;0.24;0.14;0.28;0.3;0.31;0.28;0.29;0.24;0.32;0.25;0.31;0.24;0.28;0.31;0.3;0.3;0.28;0.33;0.25;0.29;0.12;0.3;0.23
25;0.12;0.311;0.42;0.06171709649683789;0.39;0.37;0.29;0.34;0.32;0.42;0.34;0.26;0.14;0.33;0.3;0.31;0.34;0.33;0.28;0.36;0.27;0.33;0.27;0.32;0.35;0.32;0.37;0.28;0.38;0.29;0.31;0.12;0.33;0.27
30;0.12;0.3473333333333333;0.45;0.07150446761489025;0.39;0.39;0.31;0.38;0.38;0.45;0.38;0.31;0.14;0.36;0.36;0.32;0.38;0.41;0.29;0.39;0.32;0.4;0.32;0.36;0.39;0.35;0.4;0.31;0.43;0.34;0.36;0.12;0.41;0.27
35;0.12;0.37966666666666665;0.49;0.07837871026128346;0.39;0.42;0.36;0.43;0.42;0.48;0.42;0.37;0.14;0.38;0.38;0.39;0.39;0.45;0.33;0.41;0.33;0.42;0.33;0.39;0.43;0.39;0.43;0.39;0.49;0.39;0.37;0.12;0.44;0.31
40;0.12;0.4053333333333333;0.5;0.08448800046291913;0.41;0.44;0.38;0.45;0.46;0.5;0.43;0.42;0.14;0.4;0.41;0.44;0.43;0.47;0.35;0.47;0.37;0.46;0.36;0.39;0.43;0.41;0.48;0.42;0.5;0.41;0.44;0.12;0.45;0.32
45;0.12;0.42466666666666664;0.52;0.08777749648337488;0.45;0.44;0.45;0.48;0.5;0.51;0.45;0.44;0.14;0.42;0.43;0.44;0.44;0.49;0.41;0.47;0.42;0.49;0.4;0.41;0.45;0.41;0.48;0.42;0.52;0.42;0.45;0.12;0.47;0.32
50;0.12;0.44866666666666666;0.56;0.09429504523332898;0.48;0.47;0.45;0.51;0.5;0.51;0.48;0.46;0.14;0.46;0.43;0.44;0.5;0.52;0.42;0.47;0.46;0.51;0.44;0.47;0.45;0.41;0.53;0.45;0.56;0.46;0.5;0.12;0.51;0.35
55;0.12;0.4683333333333333;0.56;0.09973576200251454;0.48;0.49;0.45;0.51;0.5;0.53;0.49;0.49;0.14;0.46;0.43;0.44;0.53;0.55;0.44;0.47;0.5;0.52;0.46;0.49;0.45;0.45;0.55;0.52;0.56;0.55;0.55;0.12;0.54;0.39
60;0.12;0.48433333333333334;0.57;0.10297842276688625;0.5;0.52;0.5;0.53;0.5;0.54;0.54;0.53;0.14;0.48;0.48;0.44;0.53;0.56;0.47;0.47;0.51;0.54;0.51;0.49;0.47;0.45;0.55;0.53;0.56;0.55;0.57;0.12;0.56;0.39
65;0.12;0.4986666666666667;0.61;0.10800411514793726;0.5;0.56;0.58;0.53;0.54;0.54;0.55;0.53;0.14;0.52;0.51;0.44;0.55;0.57;0.51;0.47;0.51;0.56;0.51;0.52;0.47;0.46;0.55;0.54;0.56;0.55;0.61;0.12;0.57;0.39
70;0.12;0.5106666666666666;0.61;0.11174176579158851;0.51;0.58;0.6;0.55;0.54;0.54;0.58;0.53;0.14;0.52;0.53;0.47;0.57;0.58;0.51;0.49;0.51;0.57;0.51;0.57;0.47;0.48;0.57;0.57;0.57;0.55;0.61;0.12;0.59;0.39
75;0.12;0.5203333333333333;0.61;0.11403167201362181;0.53;0.58;0.6;0.58;0.54;0.54;0.58;0.53;0.14;0.52;0.56;0.47;0.58;0.59;0.55;0.51;0.51;0.57;0.51;0.57;0.52;0.49;0.59;0.61;0.57;0.55;0.61;0.12;0.6;0.39
80;0.12;0.5286666666666666;0.64;0.11706788154267117;0.53;0.58;0.6;0.58;0.56;0.56;0.58;0.55;0.14;0.52;0.6;0.51;0.61;0.59;0.55;0.51;0.51;0.57;0.51;0.57;0.53;0.49;0.62;0.61;0.57;0.55;0.61;0.12;0.64;0.39
85;0.12;0.5373333333333333;0.64;0.1192457779359737;0.55;0.6;0.6;0.61;0.59;0.58;0.58;0.6;0.14;0.52;0.6;0.52;0.61;0.59;0.55;0.54;0.52;0.57;0.51;0.57;0.53;0.51;0.62;0.63;0.57;0.55;0.61;0.12;0.64;0.39
90;0.12;0.5486666666666666;0.64;0.1219216506158315;0.58;0.61;0.6;0.62;0.59;0.58;0.61;0.62;0.14;0.58;0.6;0.56;0.61;0.62;0.55;0.54;0.52;0.57;0.51;0.57;0.53;0.58;0.63;0.64;0.59;0.55;0.61;0.12;0.64;0.39
95;0.12;0.5603333333333333;0.66;0.12624007111672408;0.58;0.65;0.64;0.62;0.6;0.58;0.61;0.64;0.14;0.58;0.6;0.58;0.61;0.66;0.56;0.56;0.55;0.59;0.51;0.57;0.55;0.61;0.63;0.66;0.59;0.55;0.64;0.12;0.64;0.39
100;0.12;0.5686666666666667;0.68;0.12927318188841627;0.61;0.65;0.66;0.65;0.61;0.58;0.61;0.68;0.14;0.58;0.63;0.59;0.61;0.66;0.6;0.58;0.56;0.6;0.51;0.57;0.55;0.61;0.63;0.66;0.59;0.55;0.64;0.12;0.64;0.39
105;0.12;0.574;0.68;0.1309350984266633;0.61;0.65;0.66;0.66;0.61;0.59;0.62;0.68;0.14;0.58;0.63;0.6;0.61;0.66;0.61;0.59;0.56;0.65;0.51;0.59;0.55;0.61;0.63;0.67;0.61;0.55;0.64;0.12;0.64;0.39
110;0.12;0.5836666666666667;0.7;0.1350427915719886;0.63;0.65;0.66;0.68;0.63;0.6;0.64;0.68;0.14;0.58;0.63;0.61;0.62;0.66;0.61;0.61;0.56;0.68;0.51;0.6;0.55;0.65;0.65;0.7;0.63;0.55;0.64;0.12;0.65;0.39
115;0.12;0.5856666666666667;0.7;0.13546668307086515;0.63;0.65;0.66;0.68;0.63;0.6;0.64;0.68;0.14;0.58;0.63;0.62;0.62;0.66;0.61;0.61;0.59;0.69;0.51;0.6;0.55;0.65;0.65;0.7;0.63;0.55;0.64;0.12;0.66;0.39
120;0.12;0.5906666666666667;0.7;0.13677069211721574;0.63;0.65;0.66;0.68;0.63;0.61;0.64;0.68;0.14;0.58;0.64;0.63;0.62;0.66;0.62;0.62;0.59;0.7;0.51;0.65;0.57;0.66;0.65;0.7;0.63;0.55;0.64;0.12;0.67;0.39
125;0.12;0.601;0.71;0.1407444492688788;0.65;0.65;0.68;0.7;0.63;0.61;0.65;0.68;0.14;0.58;0.68;0.65;0.68;0.66;0.66;0.64;0.62;0.7;0.51;0.65;0.57;0.67;0.66;0.71;0.63;0.55;0.64;0.12;0.67;0.39
130;0.12;0.6056666666666667;0.71;0.14193151713257898;0.65;0.68;0.68;0.7;0.64;0.64;0.65;0.68;0.14;0.58;0.68;0.65;0.68;0.66;0.68;0.64;0.63;0.7;0.51;0.67;0.59;0.67;0.66;0.71;0.63;0.55;0.64;0.12;0.67;0.39
135;0.12;0.6116666666666667;0.72;0.14399266956650567;0.67;0.68;0.68;0.71;0.66;0.64;0.67;0.68;0.14;0.62;0.68;0.65;0.68;0.66;0.69;0.64;0.63;0.7;0.51;0.7;0.59;0.67;0.68;0.72;0.63;0.55;0.64;0.12;0.67;0.39
140;0.12;0.6166666666666667;0.75;0.14695426348206286;0.67;0.68;0.68;0.75;0.66;0.65;0.67;0.68;0.14;0.62;0.68;0.66;0.68;0.66;0.69;0.64;0.63;0.7;0.51;0.71;0.59;0.71;0.68;0.74;0.63;0.55;0.64;0.12;0.69;0.39
145;0.12;0.6193333333333333;0.75;0.1474660036151459;0.67;0.7;0.68;0.75;0.66;0.65;0.67;0.68;0.14;0.64;0.68;0.66;0.68;0.66;0.69;0.64;0.66;0.7;0.51;0.71;0.6;0.71;0.68;0.74;0.63;0.55;0.64;0.12;0.69;0.39
150;0.12;0.6243333333333333;0.75;0.14945865277356438;0.67;0.7;0.71;0.75;0.66;0.66;0.68;0.68;0.14;0.66;0.68;0.68;0.68;0.66;0.69;0.64;0.68;0.7;0.51;0.73;0.6;0.71;0.7;0.74;0.63;0.55;0.64;0.12;0.69;0.39
155;0.12;0.6273333333333333;0.77;0.15090688814261888;0.67;0.7;0.71;0.77;0.66;0.66;0.68;0.68;0.14;0.66;0.68;0.68;0.68;0.66;0.69;0.64;0.69;0.7;0.51;0.73;0.61;0.74;0.7;0.74;0.63;0.55;0.66;0.12;0.69;0.39
160;0.12;0.63;0.77;0.151942971758047;0.67;0.7;0.71;0.77;0.67;0.69;0.7;0.69;0.14;0.66;0.68;0.68;0.68;0.66;0.69;0.64;0.69;0.7;0.51;0.73;0.61;0.74;0.7;0.75;0.63;0.55;0.66;0.12;0.69;0.39
165;0.12;0.6353333333333333;0.77;0.15493511186586753;0.68;0.7;0.71;0.77;0.69;0.7;0.7;0.71;0.14;0.66;0.68;0.68;0.68;0.66;0.69;0.64;0.69;0.71;0.51;0.77;0.61;0.74;0.73;0.77;0.63;0.55;0.66;0.12;0.69;0.39
170;0.12;0.6403333333333333;0.8;0.15710895016587126;0.71;0.7;0.71;0.77;0.69;0.7;0.7;0.73;0.14;0.66;0.68;0.68;0.68;0.66;0.69;0.65;0.69;0.71;0.51;0.8;0.63;0.75;0.74;0.77;0.63;0.55;0.68;0.12;0.69;0.39
175;0.12;0.644;0.8;0.15829508309904428;0.71;0.71;0.71;0.77;0.69;0.7;0.73;0.75;0.14;0.66;0.68;0.68;0.68;0.66;0.7;0.67;0.69;0.71;0.51;0.8;0.65;0.75;0.74;0.77;0.63;0.55;0.68;0.12;0.69;0.39
180;0.12;0.6476666666666666;0.8;0.15982664219571016;0.71;0.74;0.73;0.77;0.69;0.7;0.73;0.76;0.14;0.66;0.68;0.68;0.68;0.66;0.71;0.69;0.71;0.71;0.51;0.8;0.65;0.75;0.74;0.77;0.63;0.55;0.68;0.12;0.69;0.39
