selection;crossover;mutation;insertion;crossover_proba;mutation_proba
bestFirst;crossAtHalf;threeFlip;bestOfAFourth;50;90

generation;min;mean;max;stddev;6736127;5752849;3078582;2294017;4002010;5623518;1663723;3734168;2321195;5182856;4163942;9788520;9976031;331173;4657512;4251362;4758679;9622590;8271010;2103984;9478558;4766729;1828657;6269066;5963056;9312379;1099372;4937990;2947007;2083860
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;0.06;0.096;0.14;0.021540659228538015;0.07;0.09;0.11;0.12;0.1;0.11;0.11;0.1;0.1;0.13;0.08;0.08;0.09;0.07;0.09;0.09;0.1;0.13;0.07;0.09;0.1;0.12;0.07;0.14;0.12;0.12;0.06;0.06;0.09;0.07
10;0.09;0.17;0.21;0.0282842712474619;0.18;0.17;0.16;0.21;0.17;0.21;0.18;0.15;0.19;0.2;0.18;0.17;0.19;0.18;0.17;0.15;0.2;0.19;0.12;0.14;0.14;0.16;0.19;0.21;0.18;0.19;0.09;0.13;0.17;0.13
15;0.16;0.23633333333333334;0.29;0.0354479273802511;0.26;0.24;0.24;0.27;0.24;0.25;0.25;0.22;0.23;0.25;0.28;0.19;0.29;0.27;0.24;0.18;0.27;0.28;0.17;0.22;0.21;0.25;0.22;0.24;0.23;0.29;0.17;0.16;0.27;0.21
20;0.19;0.29033333333333333;0.37;0.04520201568760205;0.37;0.23;0.29;0.35;0.24;0.34;0.36;0.29;0.29;0.32;0.31;0.19;0.33;0.3;0.28;0.24;0.25;0.35;0.25;0.28;0.26;0.36;0.3;0.24;0.3;0.34;0.26;0.24;0.29;0.26
25;0.2;0.3353333333333333;0.45;0.05777735042576997;0.42;0.23;0.32;0.45;0.25;0.38;0.44;0.33;0.3;0.38;0.34;0.2;0.38;0.38;0.3;0.31;0.3;0.38;0.3;0.34;0.34;0.38;0.36;0.26;0.35;0.37;0.32;0.26;0.36;0.33
30;0.22;0.376;0.47;0.055593764638371686;0.47;0.22;0.33;0.45;0.27;0.42;0.45;0.39;0.36;0.41;0.36;0.27;0.39;0.39;0.33;0.32;0.37;0.43;0.34;0.35;0.42;0.39;0.44;0.4;0.39;0.4;0.39;0.35;0.37;0.41
35;0.29;0.41333333333333333;0.5;0.04982190504408902;0.48;0.29;0.36;0.45;0.32;0.44;0.46;0.41;0.38;0.46;0.39;0.33;0.43;0.43;0.36;0.42;0.42;0.5;0.36;0.43;0.46;0.41;0.47;0.44;0.38;0.43;0.43;0.41;0.37;0.48
40;0.31;0.44166666666666665;0.52;0.04509865728476723;0.49;0.31;0.37;0.5;0.39;0.47;0.48;0.46;0.42;0.47;0.4;0.4;0.45;0.49;0.38;0.46;0.47;0.52;0.43;0.44;0.48;0.44;0.49;0.43;0.42;0.43;0.45;0.42;0.4;0.49
45;0.34;0.4713333333333333;0.57;0.048492840250448886;0.51;0.34;0.41;0.51;0.42;0.52;0.48;0.46;0.47;0.49;0.45;0.42;0.51;0.53;0.45;0.48;0.49;0.57;0.44;0.42;0.52;0.49;0.5;0.47;0.44;0.45;0.51;0.44;0.4;0.55
50;0.34;0.48833333333333334;0.57;0.05348416172621158;0.54;0.34;0.42;0.53;0.43;0.57;0.49;0.48;0.51;0.53;0.47;0.45;0.54;0.55;0.44;0.51;0.5;0.55;0.48;0.42;0.53;0.51;0.54;0.46;0.46;0.45;0.5;0.48;0.4;0.57
55;0.34;0.5093333333333333;0.59;0.05072365216433936;0.58;0.34;0.47;0.56;0.46;0.55;0.5;0.48;0.53;0.55;0.48;0.5;0.48;0.53;0.49;0.53;0.55;0.55;0.52;0.45;0.54;0.5;0.59;0.52;0.49;0.49;0.51;0.54;0.42;0.58
60;0.37;0.5343333333333333;0.63;0.0473063303257491;0.61;0.37;0.51;0.57;0.47;0.55;0.55;0.55;0.56;0.55;0.47;0.54;0.52;0.53;0.5;0.57;0.58;0.53;0.52;0.51;0.54;0.52;0.6;0.55;0.52;0.52;0.54;0.56;0.49;0.63
65;0.37;0.541;0.63;0.04968903299521937;0.63;0.37;0.5;0.56;0.48;0.54;0.56;0.55;0.49;0.57;0.5;0.57;0.52;0.57;0.53;0.57;0.61;0.53;0.52;0.49;0.56;0.56;0.61;0.55;0.53;0.53;0.54;0.57;0.5;0.62
70;0.37;0.559;0.63;0.05153316084490322;0.63;0.37;0.5;0.58;0.51;0.58;0.57;0.57;0.54;0.58;0.51;0.6;0.54;0.58;0.51;0.62;0.61;0.54;0.52;0.53;0.63;0.6;0.6;0.54;0.56;0.56;0.57;0.56;0.53;0.63
